,alert_key,cust_id,risk_rank,occupation_code,total_asset,AGE,probability
1422,361863,b600c0720096c241f5aec16b096c6a353492eee8a5855aa7f79d81390811d914,1,17.0,12207.0,2,0.808691526
1423,361864,1055d3fd1ce845e22dfe46868a85fd4903e75987f863ae236425fece3ddff2a5,1,18.0,1083539.0,2,0.444384853
1424,361865,10415f999cd889a1353fd418371681b04b63b9ba0a0de58198ef836d2b4f7d7c,1,19.0,59581.0,2,0.612135069
1425,361866,67f5cb11e82fbee902dbb29f52e5b40e87acc4f9d28916b6a89603c050ecedbe,3,12.0,145855.0,3,0.337830186
1426,361867,3242c53bfe5a11c8e46fbb88181c6e1cb09ed0bad5cd557092dc7db5ea4dae1b,1,11.0,39976.0,2,0.672368832
1427,361976,7d3f449593ca0990a930e317d056f7e4f45ee4efe31d4e2cc33c4a62469f2449,1,11.0,3106.0,5,0.525894677
1428,361986,584084a71a7428b5a97ab7d99386e3eacf7d9c8f3e829b018ee6deaff959a4a7,1,17.0,0.0,4,0.497097243
1429,361989,11d0a68dfba18e8857e71d162fa0ee5f1960ae1056fc3d735754b9d8ca0d56f4,1,12.0,201.0,5,0.610905851
1430,361996,55e46845719f423e7d91f8ac9cc5be5c6ccea816f72f867ccd4c693f2e6041ad,1,12.0,2803.0,2,0.678595846
1431,361998,b8cfc88cb10db943a81ed8219fde7dfcdfad98c20deab517f3cf02d1178a75ac,1,17.0,450527.0,2,0.452262425
1432,361999,997e853d14d1bf4e2e3b700666ef97c2a694d439edba997366140d900b279400,1,12.0,2058195.0,4,0.949224883
1433,362002,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1,17.0,993823.0,4,0.30629946
1434,362003,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1,18.0,718481.0,3,0.854778254
1435,362005,529886b8b079778eac3a312e30758af96d2b5e599c5d61499bd044ec17ceeab3,3,3.0,151434.0,4,0.727418084
1436,362015,d24d46c19002ab1f9a02801af5e4be6a154b3c5adc04172e372c16ca446d736b,1,17.0,162418.0,2,0.514044703
1437,362074,7224e3a067b5e90c9b2a5bdbcfe81884505ab44f0566aecd3940244d1b99d817,3,19.0,83133.0,3,0.644807824
1438,362101,95a6c0fd787a7f03473b58897e0d696d4ba27c61003f9277493d438798c7191a,3,12.0,287141.0,3,0.870957304
1439,362125,81ecc7ab1a28a706816d641333a50f496f820a9011b136e9736e2c2f2a7781fc,1,18.0,13143.0,6,0.018712959
1440,362127,27b8e8e3bec08da1248b3397834ffb4a9932bfb2b3b8795c6f6e5b9bc61aad41,1,9.0,231085.0,5,0.799245922
1441,362131,889d46e5e5a833110012af7d335737897360acadd3db9a939545dd14ac78796c,1,9.0,84621.0,5,0.097750746
1442,362132,127189d3452b6e707329fd71bd84ea6eeb664bb311713a23806608608a3a80a7,1,18.0,88680.0,3,0.832909847
1443,362136,a0a33aadc2db812079e38980653e7d6606fdb38ff240fede5af640721e5609eb,1,12.0,119727.0,3,0.374585662
1444,362142,e50deb3f2f87bf45e04940303f80c96929c836b0b03f54f9681272186d9e466e,1,12.0,309830.0,4,0.404415602
1445,362144,7c37f3bf824a79d44aec8a7576691dc98c58e8bbc453b5c3e4a2c809b8e1b46a,1,12.0,331966.0,2,0.950508015
1446,362147,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1,17.0,264699.0,3,0.104575216
1447,362149,bdda3ef79c5f052fd281c9f28f50a25977444eceaf9751e4595fcb6099a48ea0,3,19.0,2390889.0,4,0.922587313
1448,362151,75209ea8acb3016637a902b530fd2ce4c12981f4edeaa637c2a372cbc44833e6,1,18.0,935117.0,3,0.658692468
1449,362152,1bd9acae9724b4f83abacae2b516fb6d459d111934628b9b9a8f57c3d4f4feab,1,17.0,573506.0,4,0.415766519
1450,362153,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1,18.0,341725.0,3,0.202972433
1451,362154,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3,17.0,554705.0,3,0.361367632
1452,362155,b43e3dd717e551dd5ef8801592f60d121670dc6afe3749dd11164aa816757b86,2,14.0,938553.0,3,0.828312242
1453,362171,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1,19.0,1465816.0,7,0.304133929
1454,362174,8a04784e4c615c8e8514c0974c1930c1db2816548d5e747e6959373b33631a7d,3,19.0,2715.0,6,0.956616684
1455,362175,cadb98ceea1ca9355fd64e4085b1a1de9ac2960b89649057a93c79a9173245c3,1,12.0,555847.0,3,0.74080485
1456,362176,b212d14cb35676926682b2cf849e295d948888f556c07e854c4cdad9f32f5084,1,2.0,98177.0,2,0.871983982
1457,362203,ac95ff716804b90210f2540ec5cbda6834b11022a3dabc5d4b153cb6e667e744,1,4.0,87200.0,4,0.933401919
1458,362207,8af18d87937633313c1040db8b01bd51bced5a9c041bff85f262aa64dee63864,1,19.0,221324.0,4,0.610053143
1459,362208,cdd50c23d3f96be5c5e9c4c62139638f2ff5039a2ee689e8a9e5654cad506cb4,1,17.0,32051.0,5,0.215773574
1460,362214,ae2ed89f6aefc0fc401fae1be29cbe792ec4710f6ff628077768afd3c7446645,1,15.0,41198.0,4,0.933789103
1461,362219,8c39e52a32dbd223ea14521eae11a61a083f0f915ebf39f4d6db41d706694810,3,9.0,252794.0,4,0.835700666
1462,362220,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1,4.0,227418.0,2,0.786008855
1463,362223,7b1ea66e757368e4b4371100aad46609c47499811b62a80507ba4006f0bbab32,1,19.0,123830.0,3,0.916780889
1464,362225,c90197eb61812d8b41228fa0d602f9d5062b10f4c18feca4e32d28dd6e16d4b5,1,15.0,246664.0,3,0.150141153
1465,362226,b772b1b90d9570a5ea4b48994bd1c1cdb0aebc64d3edcf414595029b537a44c5,1,9.0,175.0,3,0.093902824
1466,362227,308652839f3127d4323f5983349c61c150c75416a3fe14dbb3cb71dec8ef615b,1,18.0,4730.0,3,0.170110867
1467,362230,24110a2ec5a36adb9dbb6540faf32719b82f3b181cc37ceab0041e2a35a2cc87,1,17.0,565453.0,4,0.902019634
1468,362233,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3,13.0,309683.0,2,0.593873689
1469,362241,968ff691097519f434c88b0253887d8713cd1fe22c0147e0b883ba1affeff8a3,1,17.0,30803.0,3,0.96442924
1470,362242,f5f3b14c8676b2766e27c35533ee866a229341ce7fdd3017a5886d1a621885b3,2,17.0,3495.0,3,0.271739826
1471,362243,91139782d43ac703c5e568cc35ff2eb545ec3fcd3bcf1862a6532f4b43081b01,1,13.0,401440.0,3,0.767620797
1472,362245,5deb26d41f21535fe62ba7b458c8a1c19aa2c449c19b58e57f517d00eb27087e,1,12.0,904.0,2,0.821960379
1473,362246,46f4161dc412d646fa4415636436e8dde61fd8d55e927eb8971a810c1f359ed4,1,13.0,328285.0,3,0.742726241
1474,362247,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,3,19.0,1758714.0,2,0.356634338
1475,362273,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1,12.0,296610.0,3,0.205905363
1476,362284,b5c5c235e898032b0dd184993f250ea6bd743c521dc2a5469038b8060b83a2ab,1,5.0,715.0,3,0.921221023
1477,362285,36586210d146ac7ed8b59044cb10bd599037a1d37d6ea1b8c7ec6d573ec082a8,1,3.0,68721.0,2,0.249142942
1478,362287,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3,12.0,612138.0,2,0.541232894
1479,362296,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1,18.0,506366.0,3,0.616991084
1480,362298,33ff49ea8a07c6d1b7cc203dcc3638ebde62dfb960a1697c8e5a55dffefc1cb6,1,9.0,367478.0,3,0.126306203
1481,362301,7f80a55af5ad808f487527da96ed6cb5abb4f7b393df49c5578b1ba648eed2ab,1,15.0,730349.0,3,0.871182099
1482,362449,30256bc6c84e2b76b595244837d9eabaf2f382a2c5b2176fd601948047869f96,2,11.0,9669.0,5,0.956716556
1483,362450,54c04f1809054b1558b09dea4679810db1224205e3efb0fa11bf38b6381a9c9f,3,16.0,110515.0,5,0.420001652
1484,362451,56c54246295db022623515854e7c94767c88dd18c89f8ef20d8263c066ca2375,1,13.0,679.0,6,0.992396127
1485,362458,eaade9ea3f8ee8214d80ab5090a048955614f458538013ceaf553cb19f5ba41c,1,9.0,0.0,5,0.261104386
1486,362461,1729de666fbfd3bd42133e8226f5ade5709ef141d8e0b7fe7148cd455769d4ae,1,19.0,2913.0,2,0.897209626
1487,362463,cb1acc785bf01497b8a08d43da3bda0220f60188991af29932973d0ed03dba2e,1,17.0,1121717.0,5,0.002997267
1488,362468,6a6382285f2607befb971e10d3240fe2f3db5300926775bde3d3b3680cafd30e,1,9.0,108087.0,4,0.658768112
1489,362469,a714e6c27955d4b6613b456883e66e96fd629ccee29d8c42fcd327d12d04ab83,1,17.0,1856802.0,4,0.973097898
1490,362470,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3,17.0,461707.0,3,0.837436921
1491,362472,f25c3ecdfad55ef27b928d33ac83b82ec9edc4f950512d9406dacdba6e6b7b54,1,19.0,0.0,4,0.265842501
1492,362473,08d2b4ae3c03515cac79354b8f30e3287a8d427f8af2d6ece78074fa45c148d0,3,12.0,357.0,3,0.890753077
1493,362477,515aa3c855e28116e4f2e2715347fa6dc90b256ec5e93a278ce54e1c4271ff4c,1,13.0,5661.0,3,0.786256958
1494,362478,6b5ae2c6990dfa9281ea5b8f437ed6bc868cc5cac182fb33c467e615dffe6926,1,12.0,1705196.0,3,0.532366797
1495,362479,67657692d6856504a9ab96bae3bbb21effe7f59f8aa0a4f34b305c032b68e54e,1,2.0,85208.0,3,0.4425839
1496,362480,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1,2.0,444392.0,3,0.941931624
1497,362481,7a0f52225c08808e07753ca0a975a08a22dce5dfbd6445223eed8c3a70ed84c3,3,12.0,73143.0,3,0.376011164
1498,362483,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1,17.0,114439.0,2,0.192909381
1499,362486,b600c0720096c241f5aec16b096c6a353492eee8a5855aa7f79d81390811d914,1,17.0,12207.0,2,0.817662099
1500,362488,3242c53bfe5a11c8e46fbb88181c6e1cb09ed0bad5cd557092dc7db5ea4dae1b,1,11.0,39976.0,2,0.686699278
1501,362490,706c2f1350b0682ce3983a1aba6aee7f8f0484de75123e4847dca07872236727,2,9.0,1903499.0,3,0.276201272
1502,362586,91afa8253cf259656cff132d41f40a7e587a2055f49e74aec47cc6094b536a87,1,19.0,8756.0,4,0.077523574
1503,362701,e6cda67ad69480b9a9f2922c12276a6e629e24cd385afc15fe61e1532252e5fe,1,4.0,83634.0,4,0.729745416
1504,362715,df486fe28f7b7eec8438cd93709bec517d7bbcb5b3eb300efdfc51337f38b998,1,9.0,167825.0,3,0.471405123
1505,362717,66dc0545e988fc04bf6e587380303d30d1fb1c2744160b9934b5a087f9671e82,1,12.0,5073.0,3,0.787142361
1506,362723,c62baab3b4829e0c15b13741548b58719a8c63b4b6a25b2213a688fe407cd91b,1,2.0,0.0,3,0.020387183
1507,362724,43241941285b4b484cc77fcb3ea5cbd18999ced6c7de9a7553ca579c2c366c0e,1,4.0,4235.0,2,0.854484388
1508,362725,d965728f86144f30286f2eb7bcfe51d5cb2bc9c228accbdbc858136d710676a3,1,17.0,993823.0,4,0.061572168
1509,362727,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1,18.0,718481.0,3,0.593808305
1510,362733,12c9e6d35500d2a96fc2b22a9da8e3deb6048de515a16e9187a67cdcf485350f,3,19.0,1230244.0,2,0.308851896
1511,362734,d24d46c19002ab1f9a02801af5e4be6a154b3c5adc04172e372c16ca446d736b,1,17.0,162418.0,2,0.895649854
1512,362735,0aa60cf7b4d4820dc40d2c6adc7a4b7249cded75d12a1e1e2e4875115ca22783,1,11.0,3428077.0,2,0.082204334
1513,362736,2da258c4fc8770916f569636095e9ff22cd485c408ce16a5cd44f3e58b88969d,3,18.0,2810414.0,2,0.392587339
1514,362800,7224e3a067b5e90c9b2a5bdbcfe81884505ab44f0566aecd3940244d1b99d817,3,19.0,83133.0,3,0.210426622
1515,362823,1619146be59a14d77f726380b3d960e66c168a35dc74d62b5f66b7aafce53056,1,19.0,0.0,2,0.089533745
1516,362824,a27a4fd3b02a6712c8a04e375bf907a2e9c2bf5269038f373865cbfa74a27588,1,19.0,556626.0,7,0.827048313
1517,362848,81ecc7ab1a28a706816d641333a50f496f820a9011b136e9736e2c2f2a7781fc,1,18.0,13143.0,6,0.385913398
1518,362850,b1a82f6fed0e32b7e83be8fabc6381d84f8799c2c6f7e1b66ee029cad842cfbf,3,17.0,172554.0,5,0.649297064
1519,362851,235fc2d993edddded8510d46ebd3928382423b7e0d6a728c4f41bfe3b3aa9d34,1,14.0,90550.0,4,0.3223367
1520,362853,27b8e8e3bec08da1248b3397834ffb4a9932bfb2b3b8795c6f6e5b9bc61aad41,1,9.0,231085.0,5,0.17627113
1521,362855,a35ca0ad8421ca39eaf5cb188848f888fb2fe7dc9e1da741fec337562bfea88f,1,3.0,250729.0,4,0.388399563
1522,362858,127189d3452b6e707329fd71bd84ea6eeb664bb311713a23806608608a3a80a7,1,18.0,88680.0,3,0.429903724
1523,362859,c71a1f73b6ce39ae26516e5be4d1631e5719bf2c3ba6f6ea4de3c39603e11843,1,19.0,2904842.0,3,0.532247843
1524,362860,8427069d21194ad0b1e4ae499db55c5b78d6c13acdf5cc8cf2504a2b4916cb7e,3,15.0,194394.0,5,0.951434127
1525,362864,a0a33aadc2db812079e38980653e7d6606fdb38ff240fede5af640721e5609eb,1,12.0,119727.0,3,0.345781949
1526,362866,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3,12.0,918230.0,2,0.325658385
1527,362869,4974cd07394c019c0dc9ba01e949ac581e65e5aa74e4392dece7e8a1f292e6e3,1,17.0,264699.0,3,0.85528071
1528,362871,1bd9acae9724b4f83abacae2b516fb6d459d111934628b9b9a8f57c3d4f4feab,1,17.0,573506.0,4,0.180690131
1529,362872,462b0f3ea421c13cca6494f85b0f625dba44dae33a728544680d7e2212e92d8a,3,17.0,554705.0,3,0.909633434
1530,362890,9ebb9704650e26ce6b977a177c8c09f5079a1b3b78939bc71d2720e2c5781ddd,1,17.0,24560.0,3,0.047722488
1531,362891,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1,19.0,1465816.0,7,0.509236598
1532,362895,346f60e25a4190c15bf3c313511cffa3a9ffb75d7c7ea02158471b27e2945577,1,19.0,1972773.0,6,0.962912793
1533,362914,7808ccb43e88991bc7279816de684ded1a4a89d62b917dad45d2068bd6c0d0f3,2,12.0,8056.0,6,0.496447402
1534,362916,302952c4fe400057db1ba19f5cc5d61629d0c209afad4fdcdc9ae1593c0bb573,1,18.0,50361.0,6,0.393606716
1535,362918,cdd50c23d3f96be5c5e9c4c62139638f2ff5039a2ee689e8a9e5654cad506cb4,1,17.0,32051.0,5,0.762719124
1536,362925,9ca3bcf2c1a7a6bb56c8af0ac5aa1ad84e8d7ede472b65780b02543e42121f40,1,9.0,902254.0,4,0.961623907
1537,362926,be7d3c28b1cfcb04e646520dfebdedf1beaf32b89d7d649b1a19784143bedff4,1,4.0,227418.0,2,0.835936882
1538,362928,2886a332d3530dcbfebeb0292251d04c1e0c20e767051dbfafd1e09fd7b864f4,1,9.0,5845.0,4,0.959946493
1539,362929,b8036895360ec76bac5d7c0b7d47aaa9b229057bd0e560f330bf31c62d52fd09,3,13.0,309.0,2,0.914176957
1540,362930,6bca6f93b8059ec294ad2379cc46471e360fbe95f0cd0379eca355aef290c0b6,1,18.0,1085860.0,3,0.208704852
1541,362934,ad87180f85192a978637010ba153cd6a5e1d288d5f6bc8d34b6022600eb2fd62,1,14.0,5362.0,4,0.434643531
1542,362941,50a664d7eae3a167ea3aeb0bf7911dea97f18ce8fffeea7d8e8fde966f46ebea,3,18.0,722.0,2,0.799570155
1543,362947,da232e20afb01f3ab8367b42c65cfd20c7cf03a82fa72c41c2d54b2f8622986c,1,17.0,1257805.0,3,0.461467925
1544,362952,b5c5c235e898032b0dd184993f250ea6bd743c521dc2a5469038b8060b83a2ab,1,5.0,715.0,3,0.508709234
1545,362953,196d8720ded07e7f8f7f457ce45cb712bcecb86084bebcc1696d4356c1451b63,3,12.0,612138.0,2,0.24171928
1546,362955,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1,18.0,506366.0,3,0.163496276
1547,363020,24110a2ec5a36adb9dbb6540faf32719b82f3b181cc37ceab0041e2a35a2cc87,1,17.0,565453.0,4,0.714096646
1548,363023,fe658d7baa891edee0a0e4212aa21417ce7f94acf4acf175c2a5e78e067da7d6,1,17.0,12190.0,3,0.400403096
1549,363032,4baf11126c011bf8c3dd2a604a5c666443a3006075e5fab60b3d21673d07133a,1,18.0,128491.0,2,0.600253404
1550,363033,cd6a47e39eacd9f07f51fd68794bf19d016bec56dcae168788eec1d664a545d8,1,19.0,0.0,3,0.752972257
1551,363034,6cf3b788fdae2916058b85337c61b7a96ee18095f3db46826ffa0858305598d6,1,12.0,0.0,3,0.500295004
1552,363036,46f4161dc412d646fa4415636436e8dde61fd8d55e927eb8971a810c1f359ed4,1,13.0,328285.0,3,0.677556553
1553,363038,96dc4930c452a4bcbe55c8d8c7a66380e53c6cf625f0bd1ec944fb6759bb270f,1,18.0,7396.0,2,0.972050407
1554,363039,49f3128a76c44b29d9de1e3e41185cb2f091c3762501e080795c2bb2f8c49622,3,19.0,1758714.0,2,0.623650202
1555,363040,df11307f6e8372f1ab198c8de7d1dadddc4fa244565bfdcce428e49437e8c1da,1,11.0,1818058.0,2,0.211602099
1556,363102,5e0150014b5acd95b763b2cd6f540f404bd2156d59a07d9d6a03193e1f1ebc51,1,17.0,198877.0,6,0.059565957
1557,363121,9586b80d3ad1d74c0a1efe792cae2ecd073243fb01ed33fa1f70867748596bd5,3,3.0,262604.0,6,0.89394839
1558,363123,8ad6c338a1078ea5139423c7243914c0201f4afa21def82600d46594bff8e852,1,18.0,171726.0,6,0.729171874
1559,363124,16fbc659bf1f2d26998be3a44b843c842cb9a753a229b4dd671bc55ddae89ffd,1,19.0,47353.0,6,0.992601845
1560,363128,ed864a0b931e3ff711aaa9579dc7e3ff153ae81faec330e5aa06dbb29865fdec,2,9.0,247308.0,6,0.533714851
1561,363129,0d3e7ad0d93fda5febaf0dccd73ab1556aecc5339faa306068d79bc2cc827370,1,15.0,210944.0,4,0.923212943
1562,363130,56c54246295db022623515854e7c94767c88dd18c89f8ef20d8263c066ca2375,1,13.0,679.0,6,0.384596593
1563,363131,38071648bbb0130204660dca1d8c805d06e7610c59b2d376317c8e95bd43375b,1,14.0,721361.0,6,0.361319102
1564,363136,1729de666fbfd3bd42133e8226f5ade5709ef141d8e0b7fe7148cd455769d4ae,1,19.0,2913.0,2,0.026085091
1565,363137,8a6d524801e451d4aeb4c63d96fa0bb1043179e6a50c34be20e3d0982070c56e,3,7.0,725.0,6,0.184936518
1566,363138,494354f8daa63b22f0ab1048a5d43f26124ea5f017ef5e313e8b59bf1fff5e4f,1,4.0,0.0,4,0.291689924
1567,363143,ea7cfda9fa4837db9247d60099916df7cdb0c1c4a6351353e46fde0a2c54feca,1,9.0,151881.0,4,0.13757299
1568,363145,85560737ffda7254ba16b71e4c5b519b85a51942ab02c69ca358f1d4d8f83acc,3,17.0,461707.0,3,0.395688181
1569,363146,173dee5e5bb638db0cbbd19917d698ec1b38d2d91a00f1640917f1cd65a7209a,1,16.0,11571.0,3,0.924367367
1570,363147,08d2b4ae3c03515cac79354b8f30e3287a8d427f8af2d6ece78074fa45c148d0,3,12.0,357.0,3,0.993870762
1571,363149,115320f452f39ac84f789530964e49f241d4cb2a3d90c870f1e7955b5a1572d5,1,19.0,153711.0,2,0.292423873
1572,363152,515aa3c855e28116e4f2e2715347fa6dc90b256ec5e93a278ce54e1c4271ff4c,1,13.0,5661.0,3,0.61594849
1573,363153,c6def618ad861703c025be4f41bdf7569310228ae93aeffc73088c520c79558d,1,2.0,444392.0,3,0.843546112
1574,363154,cc61734a64024edf0437d6ae76f54458cdcb0b5da9a85a20f81e0290aaf5db3b,1,13.0,0.0,2,0.743044634
1575,363155,823fc5ce48cd827628ce0d1c574e6c3582cb772cf6173a9384df22d56bb72f0c,1,17.0,114439.0,2,0.998986797
1576,363157,b600c0720096c241f5aec16b096c6a353492eee8a5855aa7f79d81390811d914,1,17.0,12207.0,2,0.494496263
1577,363158,1055d3fd1ce845e22dfe46868a85fd4903e75987f863ae236425fece3ddff2a5,1,18.0,1083539.0,2,0.354098455
1578,363160,3242c53bfe5a11c8e46fbb88181c6e1cb09ed0bad5cd557092dc7db5ea4dae1b,1,11.0,39976.0,2,0.924844241
1579,363161,06c5ea5ccda4dfd8839c0dec8646fb3071d2c02883ef8a9f715aaa74f38d2419,1,17.0,259985.0,4,0.889658958
1580,363167,0b040c4903ee8959f79b7f294cf01d1b1e2ac8240701bc2b8d7d309656a4cd07,3,9.0,238096.0,3,0.398510713
1581,363168,b922588731cc1039d3cea5ecd2cb09b130e166e41538bf5cf5215b773911f032,1,13.0,0.0,2,0.970272471
1582,363261,95a6c0fd787a7f03473b58897e0d696d4ba27c61003f9277493d438798c7191a,3,12.0,287141.0,3,0.02172806
1583,363276,82595ac69158ae08d34156784bdec0d9e2ca5b242b6d2a8542c040b98feb8bd1,1,19.0,1465816.0,7,0.170311634
1584,363282,afff8b496437aac20055333bd4548da3913948912485c1d10e4de7a9fb71dcc0,2,5.0,382852.0,3,0.741247717
1585,363284,6892e5959907cc8209491076034f1e021a618123ecd3935bf7122ff5804f9214,1,19.0,156897.0,2,0.071890736
1586,363288,d94a32cd6746a73e9d2401264b58a067205754179d82faa9bba1a408be9588b5,3,18.0,194492.0,7,0.767480081
1587,363289,2fa8302d922c26627345dd2ebb96e4a0cfbfff4ec14ec86c0196c1b6b5a01242,1,12.0,2750136.0,6,0.074840826
1588,363304,e872b4c2773badbc3c4ebb49cd2a6c4e4294a65b7ae08f6af20c0196f3df8ee8,1,12.0,0.0,4,0.310648097
1589,363307,8af18d87937633313c1040db8b01bd51bced5a9c041bff85f262aa64dee63864,1,19.0,221324.0,4,0.728282294
1590,363315,eb13c5c62f81fd1be87a56955cddc79b84bfb8057c2c1e2b5bb7892d4dae5f89,1,19.0,0.0,4,0.804575023
1591,363317,6be2264459409d68d1530dfefa1db198980e0e24a7cf402a04cd674a08500233,1,18.0,82426.0,6,0.601451184
1592,363319,7483b851dd4e695fdb92636883fb92c483cff2a9a308f0ca54de2c691478690c,1,17.0,2167896.0,4,0.884863922
1593,363320,84fa6a4801247774b7c71f73de2e573f55c201e18b50a5b4e9adb727464bdf67,1,19.0,508362.0,3,0.061450131
1594,363322,0174dff6a8a2038f9966d61d8450e19e3bd751e4051c2ace42799d171742acc1,1,19.0,493333.0,4,0.702797161
1595,363328,c90197eb61812d8b41228fa0d602f9d5062b10f4c18feca4e32d28dd6e16d4b5,1,15.0,246664.0,3,0.468797436
1596,363336,9b46e90b9bf951b14c68702c5a3fff2fe28fbc061fc6e5e881c95ba35410e673,1,12.0,272814.0,2,0.708790184
1597,363337,5e9c2319b509345ebf94d40d0cfc0eacc8003814b51d58996ef870fbf803a657,1,12.0,4659.0,2,0.361710403
1598,363338,47a8c256c1df3f3560a69d3b91225cb78a52faf554854f63c79759d5f5cb27bb,1,19.0,244739.0,5,0.917930307
1599,363339,8cc21d9d4e328562fb96d10b2d698714c95a48662b379d8aad7ba5290d71a5a0,1,12.0,296610.0,3,0.44294262
1600,363341,ff483c74ef2977bfcf04be0a79363af72d1812aac9ce1fcdf671b4433218f6ad,2,17.0,41066.0,3,0.597788176
1601,363345,7629f010080267f680a4ca9c6cac71c4d4d86933dcc7ed2f3625fde2c161e9de,1,18.0,506366.0,3,0.32055079
1602,363346,9a7594757871fa66bee5f6b681116827dcfd05847c055ad73a082374869a9dc7,1,19.0,134539.0,3,0.453518081
1603,363439,9926817af97faabf768a709a6671044798c6f75c76e248ce1326547f7d8180b5,3,19.0,3463.0,5,0.69544659
1604,363441,cece622381d76715c8bc9f4a7d60ee143c0df366d73e8873a17885dbd564df87,1,11.0,883849.0,5,0.411059328
1605,363442,04ac4e9d22843711c4c1276de3b55c377016e2158f280f1281ca3b17b018e994,3,14.0,1441976.0,4,0.008967305
1606,363446,fb832de21bafdfae18e043fa51952a719900b74b51924d48d5079fb64c690882,1,13.0,601139.0,5,0.707564789
1607,363453,22f043b4f96fe1b44b628491d2707242b02d9dd48006612bdd2823764b9911f4,3,12.0,918230.0,2,0.811812195
1608,363455,304d1c4943cb83843d54cf044f1a919545e89f6e6bf8acd060903292e5c988db,1,14.0,577644.0,4,0.437217184
1609,363459,c1122b414958c98c43f3879e543dae4b4cd0374cdf8f2e1fa6ebcdc247cbcfe0,1,18.0,341725.0,3,0.036579669
1610,363465,eb128554ce8d223883c90f1aa41355051fe62bc2c15e54bd019891c21ef1b782,3,13.0,309683.0,2,0.741159478
1611,363467,c957430573add3bfb0d23ad401aafc30f6b1f195ceae5fd8a8e793cda373b641,1,19.0,18400.0,3,0.79581899
1612,363472,701cc14702a42f197624ef26a56711acd08e6c8e885d969e02d911f762986737,1,18.0,15620.0,2,0.137707257
1613,363476,f5f3b14c8676b2766e27c35533ee866a229341ce7fdd3017a5886d1a621885b3,2,17.0,3495.0,3,0.370605801
1614,363477,d8b6cbc8c7378ccb205559b9bcc99eb03864a529fc531bfb3bf3784610f3545a,3,18.0,1235640.0,3,0.638527221
1615,363478,eddfc6bc7e209e2a40808c3fb07e08b3ee0a199e0a8552e3dc4952b414332d4b,3,19.0,334295.0,2,0.074605798
1616,363479,df11307f6e8372f1ab198c8de7d1dadddc4fa244565bfdcce428e49437e8c1da,1,11.0,1818058.0,2,0.867671992
1617,363480,ca36e31d50e5f5979600367fa4149fb3d29ce73841a4f547625c38a0478e7e75,1,5.0,745490.0,2,0.88254835
1618,363569,10a082d613a789acd3abc2648c84585e92e93d7fa20591c50a33899a9c03fe61,3,15.0,226357.0,5,0.143024229
1619,363571,76e189b30d7798738fc335d50caf71f4944a65df06e4dc6c7c869af272fb127a,2,13.0,3372311.0,5,0.485822772
1620,363580,79caee7bb4182d7ff1667ca33fa160e0d3592f1ab8076bb07a20e8f379134205,1,19.0,359609.0,5,0.369007177
1621,363583,c1fd75c8241202e9fbe747d44851dd5ba082b5e368b1b3b5f62a13f96e460b27,3,19.0,1415448.0,3,0.996064101
1622,363584,b434f69a71b6e4ccb7e43f2a16f33d6229f8a1fa31c8793a638c76b4972af53a,1,17.0,168008.0,3,0.515777075
1623,363588,54120a833a4e411f5e15fd3fbdf32e9cd66e000cd6f5ba24bc910ce5e3d46275,1,18.0,718481.0,3,0.176395126
1624,363590,fa1919bc7f2d48288a1eab1b97b2a495557a27789cbea7484fa75596ed18e3a5,3,5.0,3985332.0,2,0.490902657
1625,363682,5742b1dcfccc74572ee956591728bab60f3a931e3beb4ac17a3287c0ae2952ce,1,2.0,117776.0,5,0.67202504
1626,363684,b01aea4682b7939196d577f79f9190028ff2aaa7157db99a5a6ddafe9da1e512,3,12.0,67019.0,5,0.696594332
